candidate_id,themes,discovery_queries,best_rank,title,authors,published_date,year,venue,volume,issue,pages_or_article,doi,crossref_type,publisher,crossref_url,publisher_url,discovery_source,metadata_status
RAW300,T1;T2,graph neural network SPH fluid || learned particle simulator graph network,10,"GNS: A generalizable Graph Neural Network-based
simulator for particulate and fluid modeling",Krishna Kumar; Joseph Vantassel,2023-08-25,2023,Journal of Open Source Software,8,88,5025,10.21105/joss.05025,journal-article,The Open Journal,https://api.crossref.org/works/10.21105/joss.05025,https://doi.org/10.21105/joss.05025,Crossref REST,RAW_CANDIDATE
RAW301,T3,Hamiltonian graph neural network dynamics,10,Hamiltonian dynamics of neural networks,Ulrich Ramacher,1993-01-01,1993,Neural Networks,6,4,547-557,10.1016/s0893-6080(05)80058-9,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/s0893-6080%2805%2980058-9,https://doi.org/10.1016/s0893-6080(05)80058-9,Crossref REST,RAW_CANDIDATE
RAW302,T5,differentiable neighbor search particles,10,HPE-DARTS: Hybrid Pruning and Proxy Evaluation in Differentiable Architecture Search,Hung-I. Lin; Lin-Jing Kuo; Sheng-De Wang,2025-01-01,2025,Proceedings of the 17th International Conference on Agents and Artificial Intelligence,,,252-263,10.5220/0013148700003890,proceedings-article,SCITEPRESS - Science and Technology Publications,https://api.crossref.org/works/10.5220/0013148700003890,https://doi.org/10.5220/0013148700003890,Crossref REST,RAW_CANDIDATE
RAW303,T5,cutoff discontinuity particle simulation,10,"Measurement of geomagnetic cutoff rigidities and particle fluxes below geomagnetic cutoff near Palestine, Texas",C. R. Pennypacker; G. F. Smoot; A. Buffington; R. A. Muller; L. H. Smith,1973-04-01,1973,Journal of Geophysical Research,78,10,1515-1527,10.1029/ja078i010p01515,journal-article,American Geophysical Union (AGU),https://api.crossref.org/works/10.1029/ja078i010p01515,https://doi.org/10.1029/ja078i010p01515,Crossref REST,RAW_CANDIDATE
RAW304,T7,SPH numerical validation reference hierarchy,10,Numerical simulation and experimental validation of biofilm in a multi-physics framework using an SPH based method,Meisam Soleimani; Peter Wriggers; Henryke Rath; Meike Stiesch,2016-10-01,2016,Computational Mechanics,58,4,619-633,10.1007/s00466-016-1308-9,journal-article,Springer Science and Business Media LLC,https://api.crossref.org/works/10.1007/s00466-016-1308-9,https://doi.org/10.1007/s00466-016-1308-9,Crossref REST,RAW_CANDIDATE
RAW305,T4,solver in the loop differentiable physics,10,"PICT–A differentiable, GPU-accelerated multi-block PISO solver for simulation-coupled learning tasks in fluid dynamics",Aleksandra Franz; Hao Wei; Luca Guastoni; Nils Thuerey,2026-01-01,2026,Journal of Computational Physics,544,,114433,10.1016/j.jcp.2025.114433,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.jcp.2025.114433,https://doi.org/10.1016/j.jcp.2025.114433,Crossref REST,RAW_CANDIDATE
RAW306,T3,antisymmetric message passing conservation,10,Probabilistic Message Passing,,2008-10-09,2008,Emergent Semantics,,,93-124,10.1201/9781439808092-8,book-chapter,EPFL Press,https://api.crossref.org/works/10.1201/9781439808092-8,https://doi.org/10.1201/9781439808092-8,Crossref REST,RAW_CANDIDATE
RAW307,T4,differentiable physics solver gradient verification finite difference,10,Quantum Electromagnetic Finite-Difference Time-Domain Solver,Dong-Yeop Na; Weng Cho Chew,2020-03-25,2020,,,,,10.20944/preprints202003.0369.v1,posted-content,MDPI AG,https://api.crossref.org/works/10.20944/preprints202003.0369.v1,https://doi.org/10.20944/preprints202003.0369.v1,Crossref REST,RAW_CANDIDATE
RAW308,T3,equivariant graph neural network particle dynamics,10,"Review for ""An equivariant graph neural network for the elasticity tensors of all seven crystal systems""",,2024-01-02,2024,,,,,10.1039/d3dd00233k/v1/review1,peer-review,Royal Society of Chemistry (RSC),https://api.crossref.org/works/10.1039/d3dd00233k/v1/review1,https://doi.org/10.1039/d3dd00233k/v1/review1,Crossref REST,RAW_CANDIDATE
RAW309,T4,adjoint tangent linear gradient verification,10,ROMS/TOMS Tangent Linear and Adjoint Models: Testing and Applications,Arthur J. Miller; Bruce D. Cornuelle; Andrew M. Moore,2003-09-30,2003,,,,,10.21236/ada620406,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada620406,https://doi.org/10.21236/ada620406,Crossref REST,RAW_CANDIDATE
RAW310,T4,differentiable CFD automatic differentiation verification,10,Sensitivity derivatives of a rotor CFD code via automatic differentiation,Hong Hu,1998-09-02,1998,7th AIAA/USAF/NASA/ISSMO Symposium on Multidisciplinary Analysis and Optimization,,,,10.2514/6.1998-4724,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.1998-4724,https://doi.org/10.2514/6.1998-4724,Crossref REST,RAW_CANDIDATE
RAW311,T1;T7,smoothed particle hydrodynamics neural correction || differentiable smoothed particle hydrodynamics || data driven smoothed particle hydrodynamics || grand challenges smoothed particle hydrodynamics schemes,10,SPH (smoothed particle hydrodynamics) simulations of hypervelocity impacts,L.D. Cloutman,1991-01-24,1991,,,,,10.2172/6025786,report,Office of Scientific and Technical Information (OSTI),https://api.crossref.org/works/10.2172/6025786,https://doi.org/10.2172/6025786,Crossref REST,RAW_CANDIDATE
RAW312,T5,dynamic graph differentiation topology,10,Topology-Aware Dynamic High-Order Graph Learning for Hyperspectral Image Classification,hong wang; Kun Gao; xiaodian zhang; zhijia yang; he zhang; zefeng zhang; wei li,2025-01-01,2025,,,,,10.2139/ssrn.5381625,posted-content,Elsevier BV,https://api.crossref.org/works/10.2139/ssrn.5381625,https://doi.org/10.2139/ssrn.5381625,Crossref REST,RAW_CANDIDATE
RAW313,T2,Lagrangian fluid simulation graph neural network,10,Towards Accelerating Physics Informed Graph Neural Network for Fluid Simulation,Yidi Wang; Frank Guan; Malcolm Yoke Hean Low; Zhengkui Wang; Aik Beng Ng; Simon See,2024-12-03,2024,SIGGRAPH Asia 2024 Posters,,,1-3,10.1145/3681756.3697879,proceedings-article,ACM,https://api.crossref.org/works/10.1145/3681756.3697879,https://doi.org/10.1145/3681756.3697879,Crossref REST,RAW_CANDIDATE
RAW314,T4,multistep automatic differentiation physics solver,10,Using Automatic Differentiation to Create a Nonlinear Reduced Order Model of a Computational Fluid Dynamic Solver,Jeffrey Thomas; Earl Dowell; Kenneth Hall,2006-09-06,2006,11th AIAA/ISSMO Multidisciplinary Analysis and Optimization Conference,,,,10.2514/6.2006-7115,proceedings-article,American Institute of Aeronautics and Astronautics,https://api.crossref.org/works/10.2514/6.2006-7115,https://doi.org/10.2514/6.2006-7115,Crossref REST,RAW_CANDIDATE
RAW315,T3,momentum conserving neural network particle dynamics,11,A Dissipative Momentum-Conserving Time Integration Algorithm for Nonlinear Structural Dynamics,Salvatore Lopez,2021-04-21,2021,International Journal of Structural Stability and Dynamics,,,2150116,10.1142/s0219455421501169,journal-article,World Scientific Pub Co Pte Lt,https://api.crossref.org/works/10.1142/s0219455421501169,https://doi.org/10.1142/s0219455421501169,Crossref REST,RAW_CANDIDATE
RAW316,T4,differentiable physics solver gradient verification finite difference,11,A fourth-order finite difference solver for nerve conduction equation in rectangular domains,Zhiyue Zhang; Dingwen Deng,2008-04-01,2008,Journal of Mathematical Physics,49,4,043508,10.1063/1.2890406,journal-article,AIP Publishing,https://api.crossref.org/works/10.1063/1.2890406,https://doi.org/10.1063/1.2890406,Crossref REST,RAW_CANDIDATE
RAW317,T6,reporting standards machine learning based science,11,"A Unified Machine Learning Framework for Enterprise Portfolio Forecasting, Risk Detection, and Automated Reporting",Ashutosh Agarwal,2025-11-26,2025,,,,,10.20944/preprints202511.2006.v1,posted-content,MDPI AG,https://api.crossref.org/works/10.20944/preprints202511.2006.v1,https://doi.org/10.20944/preprints202511.2006.v1,Crossref REST,RAW_CANDIDATE
RAW318,T4,multistep automatic differentiation physics solver,11,Aerofoil Optimisation via AD of a Multigrid Cell-Vertex Euler Flow Solver,Shaun A. Forth; Trevor P. Evans,2002-01-01,2002,Automatic Differentiation of Algorithms,,,153-160,10.1007/978-1-4613-0075-5_17,book-chapter,Springer New York,https://api.crossref.org/works/10.1007/978-1-4613-0075-5_17,https://doi.org/10.1007/978-1-4613-0075-5_17,Crossref REST,RAW_CANDIDATE
RAW319,T4,differentiable CFD automatic differentiation verification,11,Bringing Automatic Differentiation to CUDA with Compiler-Based Source Transformations,Christina Koutsou; Vassil Vassilev; David Lange,2025-12-03,2025,Proceedings of Fifth MODE Workshop on Differentiable Programming for Experiment Design — PoS(MODE2025),,,024,10.22323/1.491.0024,proceedings-article,Sissa Medialab,https://api.crossref.org/works/10.22323/1.491.0024,https://doi.org/10.22323/1.491.0024,Crossref REST,RAW_CANDIDATE
RAW320,T4,adjoint tangent linear gradient verification,11,Coding and checking the tangent linear and the adjoint models,,2002-11-07,2002,"Atmospheric Modeling, Data Assimilation and Predictability",,,264-275,10.1017/cbo9780511802270.009,other,Cambridge University Press,https://api.crossref.org/works/10.1017/cbo9780511802270.009,https://doi.org/10.1017/cbo9780511802270.009,Crossref REST,RAW_CANDIDATE
RAW321,T3,antisymmetric message passing conservation,11,Compiler Support for Message Passing Systems,Jens Nielsen,1998-01-01,1998,,,,,10.21236/ada336718,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada336718,https://doi.org/10.21236/ada336718,Crossref REST,RAW_CANDIDATE
RAW322,T2,Lagrangian fluid simulation graph neural network,11,Coupled Graph Neural Network and Fourier Neural Operator Architecture for Ensemble Workflows in 3d Reservoir Simulation,Surya Teja Sathujoda; Soham Sheth,2025-03-18,2025,SPE Reservoir Simulation Conference,,,D021S008R001,10.2118/223907-ms,proceedings-article,SPE,https://api.crossref.org/works/10.2118/223907-ms,https://doi.org/10.2118/223907-ms,Crossref REST,RAW_CANDIDATE
RAW323,T4,solver in the loop differentiable physics,11,DISCO-DJ I: a differentiable Einstein-Boltzmann solver for cosmology,Oliver Hahn; Florian List; Natalia Porqueres,2024-06-01,2024,Journal of Cosmology and Astroparticle Physics,2024,06,063,10.1088/1475-7516/2024/06/063,journal-article,IOP Publishing,https://api.crossref.org/works/10.1088/1475-7516/2024/06/063,https://doi.org/10.1088/1475-7516/2024/06/063,Crossref REST,RAW_CANDIDATE
RAW324,T2,learned particle simulator graph network,11,DRUGSYNC: Prediction of Synergistic Drug Combinations Using GCN Graph Convolutional Network based and Pre-learned Drug-induced Gene Expression Profiles,Longfei Zhao; Jie Luo,2024-12-10,2024,,,,,10.1101/2024.12.05.627115,posted-content,openRxiv,https://api.crossref.org/works/10.1101/2024.12.05.627115,https://doi.org/10.1101/2024.12.05.627115,Crossref REST,RAW_CANDIDATE
RAW325,T1,machine learning enhanced SPH solver,11,Extended Finite-State Machine Induction Using SAT-Solver,V. Ulyantsev; F. Tsarev,2011-12-01,2011,2011 10th International Conference on Machine Learning and Applications and Workshops,,,346-349,10.1109/icmla.2011.166,proceedings-article,IEEE,https://api.crossref.org/works/10.1109/icmla.2011.166,https://doi.org/10.1109/icmla.2011.166,Crossref REST,RAW_CANDIDATE
RAW326,T7,SPH numerical validation reference hierarchy,11,Flow analysis and validation of numerical modelling for a thin walled high pressure die casting using SPH,Paul W. Cleary; Gary Savage; Joseph Ha; Mahesh Prakash,2014-09-01,2014,Computational Particle Mechanics,1,3,229-243,10.1007/s40571-014-0025-4,journal-article,Elsevier BV,https://api.crossref.org/works/10.1007/s40571-014-0025-4,https://doi.org/10.1007/s40571-014-0025-4,Crossref REST,RAW_CANDIDATE
RAW327,T5,cutoff discontinuity particle simulation,11,Getting away from the cutoff in regression discontinuity designs,Filippo Palomba,2024-09-01,2024,The Stata Journal: Promoting communications on statistics and Stata,24,3,371-401,10.1177/1536867x241276108,journal-article,SAGE Publications,https://api.crossref.org/works/10.1177/1536867x241276108,https://doi.org/10.1177/1536867x241276108,Crossref REST,RAW_CANDIDATE
RAW328,T1,graph neural network SPH fluid,11,Graph Neural Network Basis,Weibin Liu; Huaqing Hao; Hui Wang; Zhiyuan Zou; Weiwei Xing,2024-01-01,2024,Graph Neural Network Methods and Applications in Scene Understanding,,,65-80,10.1007/978-981-97-9933-6_3,book-chapter,Springer Nature Singapore,https://api.crossref.org/works/10.1007/978-981-97-9933-6_3,https://doi.org/10.1007/978-981-97-9933-6_3,Crossref REST,RAW_CANDIDATE
RAW329,T5,dynamic graph differentiation topology,11,High-Order Topology-Enhanced Graph Convolutional Networks for Dynamic Graphs,Jiawei Zhu; Bo Li; Zhenshi Zhang; Ling Zhao; Haifeng Li,2022-10-21,2022,Symmetry,14,10,2218,10.3390/sym14102218,journal-article,MDPI AG,https://api.crossref.org/works/10.3390/sym14102218,https://doi.org/10.3390/sym14102218,Crossref REST,RAW_CANDIDATE
RAW330,T6,credibility assessment scientific machine learning,11,Hybrid machine learning approach for Arabic medical web page credibility assessment,Amal Alasmari; Areej Alhothali; Arwa Allinjawi,2022-01-01,2022,Health Informatics Journal,28,1,14604582211070998,10.1177/14604582211070998,journal-article,SAGE Publications,https://api.crossref.org/works/10.1177/14604582211070998,https://doi.org/10.1177/14604582211070998,Crossref REST,RAW_CANDIDATE
RAW331,T3,pairwise conservative force learning,11,Learning to Rank Model Performance and Review with Pairwise Transformations,Ajinkya Vijay Koshti,2021-01-01,2021,,,,,10.31274/cc-20240624-948,report,Iowa State University,https://api.crossref.org/works/10.31274/cc-20240624-948,https://doi.org/10.31274/cc-20240624-948,Crossref REST,RAW_CANDIDATE
RAW332,T2,long horizon particle rollout simulator,11,Long Arc Lightning Simulator.,S. J. Frazier; Mike Whitaker,1996-05-17,1996,,,,,10.21236/ada309773,report,Defense Technical Information Center,https://api.crossref.org/works/10.21236/ada309773,https://doi.org/10.21236/ada309773,Crossref REST,RAW_CANDIDATE
RAW333,T5,differentiable neighbor search particles,11,Noisy Differentiable Architecture Search,Xiangxiang Chu; Bo Zhang,2021-01-01,2021,Proceedings of the British Machine Vision Conference 2021,,,434,10.5244/c.35.434,proceedings-article,British Machine Vision Association,https://api.crossref.org/works/10.5244/c.35.434,https://doi.org/10.5244/c.35.434,Crossref REST,RAW_CANDIDATE
RAW334,T2,particle based neural operator fluid dynamics,11,Nonequilibrium Statistical Operator,Gerd Röpke,2019-12-04,2019,Non-Equilibrium Particle Dynamics,,,,10.5772/intechopen.84707,book-chapter,IntechOpen,https://api.crossref.org/works/10.5772/intechopen.84707,https://doi.org/10.5772/intechopen.84707,Crossref REST,RAW_CANDIDATE
RAW335,T7,weakly compressible SPH Taylor Green verification,11,Numerical diffusive terms in weakly-compressible SPH schemes,M. Antuono; A. Colagrossi; S. Marrone,2012-12-01,2012,Computer Physics Communications,183,12,2570-2580,10.1016/j.cpc.2012.07.006,journal-article,Elsevier BV,https://api.crossref.org/works/10.1016/j.cpc.2012.07.006,https://doi.org/10.1016/j.cpc.2012.07.006,Crossref REST,RAW_CANDIDATE
RAW336,T5,piecewise differentiable simulation topology events,11,Piecewise Linear Topology,J BRYANT,2001-01-01,2001,Handbook of Geometric Topology,,,219-259,10.1016/b978-044482432-5/50006-8,book-chapter,Elsevier,https://api.crossref.org/works/10.1016/b978-044482432-5/50006-8,https://doi.org/10.1016/b978-044482432-5/50006-8,Crossref REST,RAW_CANDIDATE
RAW337,T5,differentiable contact simulation discontinuity,11,Single-Level Differentiable Contact Simulation,Simon Le Cleac'h; Mac Schwager; Zachary Manchester; Vikas Sindhwani; Pete Florence; Sumeet Singh,2023-07-01,2023,IEEE Robotics and Automation Letters,8,7,4012-4019,10.1109/lra.2023.3268824,journal-article,Institute of Electrical and Electronics Engineers (IEEE),https://api.crossref.org/works/10.1109/lra.2023.3268824,https://doi.org/10.1109/lra.2023.3268824,Crossref REST,RAW_CANDIDATE
RAW338,T6,verification validation trustworthy scientific machine learning,11,Solution verification,,2010-10-14,2010,Verification and Validation in Scientific Computing,,,250-285,10.1017/cbo9780511760396.011,book-chapter,Cambridge University Press,https://api.crossref.org/works/10.1017/cbo9780511760396.011,https://doi.org/10.1017/cbo9780511760396.011,Crossref REST,RAW_CANDIDATE
RAW339,T7,SPH verification manufactured solutions,11,SPH Applied to Computational Heat Transfer Problems,Luciano Pereira da Silva; Messias Meneguette Junior; Carlos Henrique Marchi,2023-01-01,2023,SpringerBriefs in Mathematics Numerical Solutions Applied to Heat Transfer with the SPH Method,,,77-115,10.1007/978-3-031-28946-0_4,book-chapter,Springer International Publishing,https://api.crossref.org/works/10.1007/978-3-031-28946-0_4,https://doi.org/10.1007/978-3-031-28946-0_4,Crossref REST,RAW_CANDIDATE
